movieID,actorID,role
tt0346631,nm0002364,Pinball
tt0165832,nm0005188,Neal Oliver
tt0165832,nm0000198,O.W. Grant
tt0165832,nm0000621,Captain Ives
tt0165832,nm0249378,Quincy
tt1937264,nm0266824,Tessa Scott
tt1937264,nm1086981,Jake
tt1937264,nm3528539,Adam
tt1937264,nm0175916,Father
tt9130508,nm4043618,Cherry
tt9130508,nm2731980,Emily
tt9130508,nm2930503,Pills & Coke
tt9130508,nm5569442,James Lightfoot
tt14846026,nm0866918,Aatami
tt14846026,nm0377336,Bruno
tt14846026,nm1660027,Wolf
tt14846026,nm4241408,Aino
tt5935704,nm2138653,Padmavati
tt5935704,nm3828984,Sultan Alauddin Khilji
tt5935704,nm1372788,Maharawal Ratan Singh
tt5935704,nm2390814,Mehrunissa
tt0108308,nm0000480,Casey Jones
tt0108308,nm0000480,Whit
tt0108308,nm0876958,April O'Neil
tt0108308,nm0934179,Walker
tt0108308,nm0793634,Lord Norinaga
tt6304046,nm4888033,Thelma
tt6304046,nm8311678,Anja
tt6304046,nm0706152,Trond
tt6304046,nm2717241,Unni
tt0485851,nm0000409,Pleasure
tt0485851,nm0001264,Sorrow
tt0485851,nm0000412,Fingers
tt0485851,nm0000102,Love
tt10986222,nm0001618,Johnny
tt10986222,nm0000451,Viv
tt10986222,nm7035760,Jesse
tt10986222,nm1058940,Paul
tt2076298,nm0947447,Ip Man
tt2076298,nm0012078,Barton Geddes
tt2076298,nm2185928,Bruce Lee
tt2076298,nm1488865,Hartman Wu
tt1259014,nm0001993,Jacques Mesrine
tt1259014,nm0208426,Jeanne Schneider
tt1259014,nm0000367,Guido
tt1259014,nm0500976,Paul
tt10362466,nm6466214,Tessa
tt10362466,nm2842005,Hardin
tt10362466,nm0819851,Trevor
tt10362466,nm0518321,Trish
tt0120595,nm0844294,Mrs. Esme Cordelia Hoggett
tt0120595,nm0197354,Babe
tt0120595,nm0001682,Fugly Floom
tt0120595,nm0000342,Farmer Arthur Hoggett
tt0361127,nm0000102,Walter
tt0361127,nm0001718,Vicki
tt0361127,nm0080049,Sgt. Lucas
tt0361127,nm0004979,Bob
tt0367027,nm0498271,Sofia
tt0367027,nm1594672,"Caleb, the Stalker"
tt0367027,nm2088623,Jamie
tt0367027,nm0206225,James
tt0102587,nm0408030,Taeko
tt0102587,nm0945839,Toshio
tt0102587,nm0393365,Taeko (Child)
tt0102587,nm0407372,Tsuneko
tt0116654,nm0000667,Douglas
tt0116654,nm0000008,Dr. Moreau
tt0116654,nm0000174,Montgomery
tt0116654,nm0000103,Aissa
tt13223398,nm13952911,Cut Offs
tt13223398,nm3678893,Kees
tt13223398,nm2748615,Abduya
tt13223398,nm5219139,Camo
tt0107254,nm0501154,Steven Freeman
tt0107254,nm0444443,Jessica Kimble
tt0107254,nm0387987,Jason Voorhees
tt0107254,nm0387987,FBI Security Guard
tt0107254,nm0387987,Freddy Krueger
tt0107254,nm0931736,Creighton Duke
tt0099528,nm0001715,Kinderman
tt0099528,nm0281130,Father Dyer
tt0099528,nm0000374,The Gemini Killer
tt0099528,nm0588553,Patient X
tt12908110,nm0000661,Mr. Harrigan
tt12908110,nm5897057,Craig
tt12908110,nm3117884,Craig's Dad
tt12908110,nm11055907,Young Craig
tt3813310,nm0000102,Sheriff Kretzer
tt3813310,nm6627667,Travis
tt3813310,nm4881741,Harrison
tt3813310,nm0924154,Man
tt11301946,nm0897201,Veeraraghavan
tt11301946,nm5249562,Preethi
tt11301946,nm1421754,Altaf Hussain
tt11301946,nm3557375,Malik
tt1714209,nm1323562,Ajla
tt1714209,nm1336552,Danijel
tt1714209,nm0784884,Nebojsa
tt1714209,nm0322963,Lejla
tt0421994,nm0005305,Rachel
tt0421994,nm0372176,Luce
tt0421994,nm0328828,Heck
tt0421994,nm0408309,Tessa
tt1171701,nm1759049,Mete
tt1171701,nm3103879,Ilker
tt1171701,nm2461192,Baris
tt1171701,nm3104035,Resul
tt2398231,nm0000169,George Briggs
tt2398231,nm0005476,Mary Bee Cuddy
tt2398231,nm3501146,Arabella Sours
tt2398231,nm0001584,Theoline Belknap
tt0374569,nm0065007,Fidel Castro
tt0374569,nm0763928,Raúl Castro
tt0374569,nm0001125,Ernesto Che Guevara
tt0374569,nm1503432,Aleida March
tt5723272,nm1485637,Nuri Sekerci
tt5723272,nm0100196,Knacki
tt5723272,nm1208167,Katja Sekerci
tt5723272,nm0608324,Danilo Fava
tt0470883,nm0258784,Asim Noyan
tt0470883,nm0149184,Superman Samet
tt0470883,nm0015130,Nuran Ocak
tt0470883,nm0259472,Yusuf Ziya Ocak
tt9784456,nm1428821,Elle Evans
tt9784456,nm1525807,Lee Flynn
tt9784456,nm8624059,Noah Flynn
tt9784456,nm0000208,Mrs. Flynn
tt9848626,nm1676221,Jonathan
tt9848626,nm1411125,Mavis
tt9848626,nm1063517,Ericka
tt9848626,nm0300712,Van Helsing
tt2088003,nm0000168,US President William Alan Moore
tt2088003,nm2762369,Oskari
tt2088003,nm0829032,Morris
tt2088003,nm0001255,Vice President
tt0202677,nm0000202,Mr. Parker
tt0202677,nm0001125,Harold Longbaugh
tt0202677,nm0000496,Robin
tt0202677,nm0004875,Jeffers
tt6304162,nm3539159,Zhenya
tt6304162,nm3729612,Boris
tt6304162,nm9025090,Alyosha
tt6304162,nm5567710,Masha
tt1478839,nm0000126,Enzo
tt1478839,nm0893257,Denny
tt1478839,nm4467076,Mrs. Spangle
tt1478839,nm0393125,Mr. Spangle
tt2275946,nm0005068,Golden Pole
tt2275946,nm0931656,Michael
tt2275946,nm1534895,Johnny
tt2275946,nm1173749,Tim
tt8108274,nm0222426,Tanhaji Malusare
tt8108274,nm0451307,Udaybhan Singh Rathod
tt8108274,nm2821544,Chhatrapati Shivaji Maharaj
tt8108274,nm0004418,Savitribai Malusare
tt0408985,nm0001451,Georgia Byrd
tt0408985,nm0005112,Sean Williams
tt0408985,nm0000459,Matthew Kragen
tt0408985,nm0002064,Senator Dillings
tt0114682,nm0000648,Noxeema
tt0114682,nm0000664,Vida
tt0114682,nm0000491,Chi-Chi
tt0114682,nm0000330,Carol Ann
tt1381404,nm0000602,Jim Grant
tt1381404,nm0000602,Nick Sloan
tt1381404,nm1779870,Rebecca Osborne
tt1381404,nm0001804,Ray Fuller
tt1381404,nm0000560,Donal Fitzgerald
tt2084989,nm1541272,Kris
tt2084989,nm1797014,Husband
tt2084989,nm1503403,Jeff
tt2084989,nm2426419,The Sampler
tt0258470,nm0350453,Jimmy Livingston
tt0258470,nm0001436,Mrs. Livingston
tt0258470,nm0005420,Chloe
tt0258470,nm0001803,Slim
tt0104454,nm0000164,Henry Wilcox
tt0104454,nm0000668,Margaret Schlegel
tt0104454,nm0000603,Ruth Wilcox
tt0104454,nm0000307,Helen Schlegel
tt2358925,nm0000681,Dan Trunkman
tt2358925,nm2002649,Mike Pancake
tt2358925,nm0929489,Timothy McWinters
tt2358925,nm0005188,Jim Spinch
tt0810988,nm0005351,Gary
tt0810988,nm0005351,Gavin Taylor
tt0810988,nm0005351,Gabriel
tt0810988,nm0204706,Sarah
tt0810988,nm0204706,Susan Howard
tt0810988,nm0204706,Sierra
tt0810988,nm0565250,Margaret
tt0810988,nm0565250,Melissa McCarthy
tt0810988,nm0565250,Mary
tt0810988,nm1102577,Noelle
tt0280760,nm0001085,Igby
tt0280760,nm0000215,Mimi
tt0280760,nm0000156,D.H.
tt0280760,nm0000132,Sookie
tt0483726,nm0000245,Tom Dobbs
tt0483726,nm0001473,Eleanor Green
tt0483726,nm0085400,Eddie Langston
tt0483726,nm0000686,Jack Menken
tt11127680,nm0334318,Andy Jones
tt11127680,nm0733172,Carly
tt11127680,nm8420166,Beth
tt11127680,nm1110435,Freeman
tt3824458,nm6702770,Sin-Dee
tt3824458,nm4924757,Alexandra
tt3824458,nm1199489,Razmik
tt3824458,nm1551040,Dinah
tt7485048,nm0004335,Anand Kumar
tt7485048,nm7021807,Supriya
tt7485048,nm5446189,Pranav Kumar
tt7485048,nm0768297,Rajendra Kumar (Anand Kumar's father)
tt0118747,nm0000101,Elwood Blues
tt0118747,nm0000422,Mighty Mack McTeer
tt0118747,nm0505979,Same Guard
tt0118747,nm0205569,Prison Clerk
tt12749596,nm3749687,Haley
tt12749596,nm6654155,Jemma
tt12749596,nm8772807,Emma
tt12749596,nm7525711,Radina
tt0458413,nm0000112,Martin
tt0458413,nm0001057,Maureen
tt0458413,nm1782299,Jess
tt0458413,nm0666739,JJ
tt0410764,nm0000313,Noah
tt0410764,nm0000236,Queen Gunhilda
tt0410764,nm0272706,Jeliza-Rose
tt0410764,nm0272706,"Voices of Sateen Lips, Glitter Gal, Mustique and Baby Blonde"
tt0410764,nm0005216,Dell
tt8361028,nm5483400,Alice
tt8361028,nm5483400,Lola
tt8361028,nm1113773,Tinker
tt8361028,nm0001828,Lynne
tt8361028,nm4917921,Jordan
tt0100140,nm0000333,Mrs. Flax
tt0100140,nm0001364,Lou Landsky
tt0100140,nm0000213,Charlotte Flax
tt0100140,nm0001706,Joe
tt1441912,nm0000640,Tom
tt1441912,nm0000389,Daniel
tt1441912,nm0000679,Sarah
tt1441912,nm0905691,Joost
tt3544082,nm0001648,Kate Mercer
tt3544082,nm0183822,Geoff Mercer
tt3544082,nm0416524,Lena
tt3544082,nm0920185,Sally
tt1684233,nm0564215,Max Lewinsky
tt1684233,nm0835016,Jacob Sternwood
tt1684233,nm2057859,Sarah Hawks
tt1684233,nm0611932,Roy Edwards
tt9606374,nm0000195,Felix
tt9606374,nm0429069,Laura
tt9606374,nm0005541,Dean
tt9606374,nm3725055,Fiona
tt4073790,nm3964350,Ruby Daly
tt4073790,nm0601553,Cate
tt4073790,nm0925966,President Gray
tt4073790,nm6170168,Liam Stewart
tt10521092,nm4714014,Marinus van Staveren
tt10521092,nm7370588,William Sinclair
tt10521092,nm2205858,Teuntje Visser
tt10521092,nm0082052,Doctor Visser
tt0257516,nm0000207,Ellie
tt0257516,nm0251986,Jimmy
tt0257516,nm0005577,Zela
tt0257516,nm0616550,Jenny
tt0115639,nm0000369,Tommy 'Birdman' Rowland
tt0115639,nm0000459,Willie Conway
tt0115639,nm0001187,Michael 'Mo' Morris
tt0115639,nm0001272,Tracy Stover
tt0490076,nm1720028,Mandy Lane
tt0490076,nm0609845,Garth
tt0490076,nm2016345,Chloe
tt0490076,nm0919616,Emmet
tt7605074,nm0943104,Liu Peiqiang
tt7605074,nm9524976,Liu Qi
tt7605074,nm2974534,Wang Lei
tt7605074,nm0628806,Han Ziang
tt0101640,nm0000084,Songlian
tt0101640,nm0530864,The Master
tt0101640,nm0372078,Meishan (Third Wife)
tt0101640,nm0134862,Zhuoyan (Second Wife)
tt0117108,nm0000474,Doug Kinney
tt0117108,nm0000510,Laura Kinney
tt0117108,nm0241033,Zack Kinney
tt0117108,nm0772432,Jennifer Kinney
tt10701074,nm1417314,Aditha Karikalan
tt10701074,nm0706787,Nandini
tt10701074,nm0706787,Oomai Rani
tt10701074,nm1865947,Arunmozhi Varman
tt10701074,nm1912683,Vanthiyathevan
tt0439662,nm0451148,Rehan Qadri
tt0439662,nm0004418,Zooni Ali Beg
tt0439662,nm0438501,Zulfikar Ali Beg
tt0439662,nm0007102,Dr. Malini Tyagi
tt0105643,nm0827294,Joshua Waits
tt0105643,nm0362643,Michael Waits
tt0105643,nm0696705,Diana Waits
tt0105643,nm0568750,Holly Waits
tt0120577,nm0000202,Shane O'Shea
tt0120577,nm0000161,Anita
tt0120577,nm0000117,Julie Black
tt0120577,nm0000196,Steve Rubell
tt1650043,nm2325393,Greg Heffley
tt1650043,nm1256602,Rodrick Heffley
tt1650043,nm2953573,Rowley Jefferson
tt1650043,nm0006713,Susan Heffley
tt5719700,nm0000702,Alice
tt5719700,nm0790688,Austen
tt5719700,nm0000298,Lillian
tt5719700,nm3754278,Harry
tt0128278,nm0000164,Ethan Powell
tt0128278,nm0000421,Theo Caulder
tt0128278,nm0000661,Ben Hillard
tt0128278,nm0005491,Lynn Powell
tt0120802,nm0147605,Nicolo Bussotti (Cremona)
tt0120802,nm0081175,Georges Poussin (Vienna)
tt0120802,nm0464855,Kaspar Weiss (Vienna)
tt0120802,nm0002076,Frederick Pope (Oxford)
tt3792960,nm6497349,Ea
tt3792960,nm0688143,Dieu
tt3792960,nm0000366,Martine
tt3792960,nm1460782,François
tt1082601,nm1475594,Shawn MacArthur
tt1082601,nm0005024,Harvey Boarden
tt1082601,nm0350079,Martinez
tt1082601,nm1748489,Zulay Velez
tt10962368,nm1086543,Catherine Claire
tt10962368,nm3584268,George Claire
tt10962368,nm3034501,Willis
tt10962368,nm2614237,Eddie Vayle
tt0165854,nm0000654,Wilson
tt0165854,nm0001228,Valentine
tt0165854,nm0000690,Elaine
tt0165854,nm0350079,Ed
tt1629757,nm4103976,Jay Moriarity
tt1629757,nm0124930,Frosty Hesson
tt1629757,nm0000223,Kristy Moriarity
tt1629757,nm0817844,Brenda Hesson
tt0364343,nm0000245,Alan Hakman
tt0364343,nm0001029,Fletcher
tt0364343,nm0000227,Delila
tt0364343,nm0476906,Thelma
tt1226681,nm0565569,Grant Mazzy
tt1226681,nm0396515,Sydney Briar
tt1226681,nm2468050,Laurel-Ann Drummond
tt1226681,nm0019528,Dr. Mendez
tt0308379,nm0475878,Yoshimi Matsubara
tt0308379,nm1287602,Ikuko Matsubara (6 years old)
tt0308379,nm1290029,Mitsuko Kawai
tt0308379,nm0594655,Ikuko Hamada (16 years old)
tt0449994,nm0004335,Jalaluddin Mohammad Akbar
tt0449994,nm0706787,Jodhaa Bai
tt0449994,nm1399243,Sujamal
tt0449994,nm0464521,Mallika Hamida Banu
tt1588398,nm0115161,Lucy
tt1588398,nm0086697,Clara
tt1588398,nm1191900,Birdmann
tt1588398,nm4392491,Dinner Waitress
tt4334266,nm4025229,Arlen
tt4334266,nm0597388,Miami Man
tt4334266,nm7633342,Honey
tt4334266,nm0000206,The Dream
tt0380599,nm1263280,Oliver Twist
tt0380599,nm0001426,Fagin
tt0380599,nm0842596,Mr. Bumble
tt0380599,nm0573862,Mr. Limbkins
tt10731768,nm0597388,Ray Cooper
tt10731768,nm5097044,Rachel Cooper
tt10731768,nm2636310,Amos Santos
tt10731768,nm5245722,Amanda Cooper
tt0102250,nm0000188,Harris K. Telemacher
tt0102250,nm0005481,Sara McDowel
tt0102250,nm0001290,Roland Mackey
tt0102250,nm0000572,SanDeE*
tt0401085,nm0194788,Gervais Beaulieu
tt0401085,nm0343082,Zachary Beaulieu 15 à 21 ans
tt0401085,nm0698921,Laurianne Beaulieu
tt0401085,nm1588828,Zachary Beaulieu 6 à 8 ans
tt4799066,nm2254074,Katie Price
tt4799066,nm2200639,Charlie Reed
tt4799066,nm1443527,Jack Price
tt4799066,nm0791723,Morgan
tt0899106,nm0000098,Eloise
tt0899106,nm0001173,Burke
tt0899106,nm0283945,Lane
tt0899106,nm0002253,Walter
tt2359810,nm1333687,Kundan Shankar
tt2359810,nm2128238,Zoya Haider
tt2359810,nm4269474,Murari
tt2359810,nm3283923,Bindiya
tt9110170,nm5256984,Jennifer Shaw
tt9110170,nm4817510,Darius Clemons
tt9110170,nm0756083,Venable
tt9110170,nm2730808,Milla D'Angelo
tt0827503,nm0948000,Iskender Tünaydin
tt0827503,nm0015988,Sait Tünaydin
tt0827503,nm1284570,Fatma Nur Gaye Türksönmez
tt0827503,nm2324150,Maradona - Orhan Direk
tt0216651,nm0057314,D
tt0216651,nm0497570,Meier Link
tt0216651,nm0781899,Leila
tt0216651,nm0283253,Charlotte
tt1127715,nm2103508,Sayra
tt1127715,nm2588226,Big Lips
tt1127715,nm2861211,Policía Judicial
tt1127715,nm3370835,Marera
tt1541160,nm0001131,Tripp
tt1541160,nm0000171,Kaitlin
tt1541160,nm0625789,Peanut Butter
tt1541160,nm0001616,Darrien
tt6990206,nm3406682,Sasha
tt6990206,nm4152537,Alyona
tt6990206,nm0469340,Mikola
tt6990206,nm2705197,Aleksey
tt5867314,nm0197647,James Lasombra
tt5867314,nm1677477,Nora Quail
tt5867314,nm6205739,Amanda Quail
tt5867314,nm3693092,Davara Walsh
tt0120824,nm0000228,Quoyle
tt0120824,nm0000194,Wavey Prowse
tt0120824,nm0001132,Agnis Hamm
tt0120824,nm0000949,Petal
tt0368578,nm0001084,Nick Persons
tt0368578,nm0000505,Suzanne Kingston
tt0368578,nm0020248,Lindsey Kingston
tt0368578,nm0092774,Kevin Kingston
tt0473360,nm0065493,Santiago Muñez
tt0473360,nm0005273,Gavin Harris
tt0473360,nm0295484,Roz Harmison
tt0473360,nm0226820,Glen Foy
tt0281322,nm0000648,Monroe Hutchen
tt0281322,nm0000609,George 'Iceman' Chambers
tt0281322,nm0000393,Mendy Ripstein
tt0281322,nm0740264,A.J. Mercker
tt7475578,nm1126657,Hugh Legat
tt7475578,nm1753704,Paul von Hartmann
tt7475578,nm0000460,Neville Chamberlain
tt7475578,nm2939186,Lenya
tt6513656,nm0000230,Ray Breslin
tt6513656,nm1176985,Trent DeRosa
tt6513656,nm2119781,Shu Ren
tt6513656,nm0582462,Luke Graves
tt0120483,nm0000195,Wallace Ritchie
tt0120483,nm0000695,Lori
tt0120483,nm0001251,James Ritchie
tt0120483,nm0934014,Sir Roger Daggenhurst
tt2072233,nm0004937,Vincent
tt2072233,nm1157358,Bryant
tt2072233,nm0000551,Rubino
tt2072233,nm0005517,Dena
tt6108178,nm0001838,Ronit Krushka
tt6108178,nm1046097,Esti Kuperman
tt6108178,nm0005273,Dovid Kuperman
tt6108178,nm0504320,Rav Krushka
tt0120265,nm0259831,Mr. Badii
tt0120265,nm0046667,Mr. Bagheri
tt0120265,nm0049086,The Soldier
tt0120265,nm0602392,The Soldier
tt1620719,nm0006795,Inspector Chulbul Pandey
tt1620719,nm3848064,Rajjo
tt1620719,nm1399243,Chedi Singh
tt1620719,nm0451170,Makhanchan 'Makkhi' Prajapati Pandey
tt0102768,nm0000148,Henry Turner
tt0102768,nm0000906,Sarah Turner
tt0102768,nm0355112,Court Clerk
tt0102768,nm0842475,Mr. Matthews
tt0283832,nm0000272,Pierrette
tt0283832,nm0000322,Louise
tt0283832,nm0201638,Mamy
tt0283832,nm0000366,Gaby
tt8722346,nm2257207,Slim
tt8722346,nm3853652,Queen
tt8722346,nm0940158,Uncle Earl
tt8722346,nm0001721,Mrs. Shepherd
tt0104409,nm0000395,Joey Summerskill
tt0104409,nm0103208,Pinhead
tt0104409,nm0103208,Elliot
tt0104409,nm0076791,J.P. Monroe
tt0104409,nm0608118,Bum
tt0283139,nm0000201,Ingrid Magnussen
tt0283139,nm0000250,Claire Richards
tt0283139,nm0000705,Starr
tt0283139,nm0517844,Astrid Magnussen
tt1964624,nm0524528,Germain Germain
tt1964624,nm0773460,Bernard - le prof de maths
tt1964624,nm3312875,Claude Garcia
tt1964624,nm0000218,Jeanne Germain
tt10228134,nm0000295,Lindy
tt10228134,nm2541974,Justin
tt10228134,nm0001804,Dr. Munchin
tt10228134,nm0134072,Detective Vicars
tt0109127,nm0000418,George Knox
tt0109127,nm0002084,Maggie Nelson
tt0109127,nm0001103,Mel Clark
tt0109127,nm0000502,Al - the Boss Angel
tt0114614,nm0001614,Tank Girl
tt0114614,nm0001384,T-Saint
tt0114614,nm0915208,Jet Girl
tt0114614,nm0367496,Sgt. Small
tt0479968,nm0122653,Jack Andrews
tt0479968,nm0815370,Beth Raymond
tt0479968,nm0847799,Taylor Anthony
tt0479968,nm0936403,Ted Summers
tt7019842,nm4043111,Ramachandran 'Ram' Krishnamoorthy
tt7019842,nm10174308,Young Ramachandran 'Ram' Krishnamoorthy
tt7019842,nm1375534,Janaki 'Janu' Devi Sugumar
tt7019842,nm10174309,Young Janaki 'Janu' Devi Sugumar
tt0441796,nm0287898,Hutch
tt0441796,nm1027847,Abigail
tt0441796,nm0005260,Swink
tt0441796,nm0801051,Phineus
tt5727282,nm0345695,Björn Borg
tt5727282,nm0479471,John McEnroe
tt5727282,nm0001745,Lennart Bergelin
tt5727282,nm0637259,Mariana Simionescu
tt8356942,nm1567113,Mace
tt8356942,nm1567113,Mason Browne
tt8356942,nm0004851,Graciela Rivera
tt8356942,nm1549063,Lin Mi Sheng
tt8356942,nm1208167,Marie Schmidt
tt10612922,nm4667984,Malcolm X
tt10612922,nm2345856,Cassius Clay
tt10612922,nm0388038,Jim Brown
tt10612922,nm1502434,Sam Cooke
tt8114980,nm0000115,The Janitor
tt8114980,nm6376834,Liv
tt8114980,nm0335275,Sheriff Lund
tt8114980,nm0718680,Tex Macadoo
tt0332136,nm0001349,Samantha Andrews
tt0332136,nm0629493,Ian Wyndham
tt0332136,nm0929489,Taxi Driver
tt0332136,nm0362051,Claire
tt0102603,nm0000230,Angelo 'Snaps' Provolone
tt0102603,nm0001560,Sofia Provolone
tt0102603,nm0726200,Aldo
tt0102603,nm0001590,Connie
tt5635086,nm4853066,Johnny Saxby
tt5635086,nm2649764,Gheorghe Ionescu
tt5635086,nm0428121,Deirdre Saxby
tt5635086,nm0001324,Martin Saxby
tt0460745,nm0005351,Frank Allen
tt0460745,nm0607865,Susan
tt0460745,nm0870204,Buddy Endrow
tt0460745,nm0149950,Paula Crowe
tt0114852,nm0001659,Dr. Alan Chaffee
tt0114852,nm0000263,Dr. Susan Verner
tt0114852,nm0468957,Jill McGowan
tt0114852,nm0001595,Frank McGowan
tt1198138,nm0461498,Sharon
tt1198138,nm0252961,Derek
tt1198138,nm0005123,Lisa
tt1198138,nm0005278,Ben
tt0385690,nm0532235,Stewie Griffin
tt0385690,nm0532235,Peter Griffin
tt0385690,nm0532235,Brian Griffin
tt0385690,nm0097504,Lois Griffin
tt0385690,nm0097504,Tricia Takanawa
tt0385690,nm0097504,Vanessa
tt0385690,nm0001293,Chris Griffin
tt0385690,nm0001293,Additional Voices
tt0385690,nm0005109,Meg Griffin
tt0385690,nm0005109,Additional Voices
tt1024715,nm0005377,Victor Mancini
tt1024715,nm0001378,Ida J. Mancini
tt1024715,nm0531808,Paige Marshall
tt1024715,nm2659660,Mousy Girl
tt1024715,nm2659660,Agnes
tt4357394,nm2140860,Julia
tt4357394,nm4534098,Alex
tt4357394,nm0000198,Tau
tt4357394,nm3834777,Subject 2
tt0192614,nm0005045,Luke McNamara
tt0192614,nm0908094,Caleb Mandrake
tt0192614,nm0004991,Will Beckford
tt0192614,nm0004753,Chloe
tt3179568,nm3239803,Brandy Beltmeyer
tt3179568,nm1679669,Helen Truby
tt3179568,nm5052065,Tim Mooney
tt3179568,nm0004950,Patricia Beltmeyer
tt0101912,nm0000199,Johnny
tt0101912,nm0000201,Frankie
tt0101912,nm0001185,Nick
tt0101912,nm0001447,Tim
tt4326444,nm0840772,Julieta
tt4326444,nm1246047,Julieta Joven
tt4326444,nm1268637,Xoan
tt4326444,nm2285844,Ava
tt4068576,nm4957233,Clare
tt4068576,nm11583458,Baby Brigid
tt4068576,nm8849491,Billy
tt4068576,nm11583457,Baby Brigid
tt1204340,nm0611932,Joseph
tt1204340,nm0482311,Post Office Cashier
tt1204340,nm4736095,Gurav
tt1204340,nm5153144,Dan
tt0426459,nm0712550,Heroine
tt0426459,nm0020739,Tuffy
tt0426459,nm0001267,Bozo
tt0426459,nm0295103,Beer Guy
tt1951181,nm0182839,Ewa Cybulska
tt1951181,nm0001618,Bruno Weiss
tt1951181,nm0719637,Orlando the Magician
tt1951181,nm0719637,Emil
tt1951181,nm0231436,Belva
tt11057644,nm0000621,Santa Claus
tt11057644,nm0000443,Mrs. Claus
tt11057644,nm6081322,Kate
tt11057644,nm5421877,Belsnickel
tt1372686,nm0000146,Caius Martius Coriolanus
tt1372686,nm0124930,Tullus Aufidius
tt1372686,nm0004051,Menenius
tt1372686,nm0044073,First Citizen (Tamora)
tt0105629,nm0000245,Leslie Zevo
tt0105629,nm0002091,Lt. General Leland Zevo
tt0105629,nm0000349,Alsatia Zevo
tt0105629,nm0000705,Gwen Tyler
tt0379865,nm0000123,Dodge Connelly
tt0379865,nm0000250,Lexie Littleton
tt0379865,nm1024677,Carter Rutherford
tt0379865,nm0212278,Princeton Reporter
tt0489664,nm0000112,Tom Ryan
tt0489664,nm0004742,Abby Randall
tt0489664,nm0124930,Neil Randall
tt0489664,nm1560396,Sophie Randall
tt0964539,nm0000192,Gwen Williamson
tt0964539,nm0893257,Ted Grey
tt0964539,nm1218757,Ben Stravinsky
tt0964539,nm0922995,Jake Gallo
tt0154421,nm0433697,Karen
tt0154421,nm0016850,Stoffer
tt0154421,nm0368482,Susanne
tt0154421,nm0527937,Henrik
tt0154421,nm0509263,Jeppe
tt0154421,nm0585788,Josephine
tt12618926,nm0004851,Janis
tt12618926,nm9875384,Ana
tt12618926,nm1990986,Arturo
tt12618926,nm0845209,Teresa
tt0414853,nm0416673,Otis the Cow
tt0414853,nm0001073,Daisy the Cow
tt0414853,nm0000418,Miles the Mule
tt0414853,nm0000385,Ben the Cow
tt0108162,nm0000232,Carly Norris
tt0108162,nm0000287,Zeke Hawkins
tt0108162,nm0000297,Jack Landsford
tt0108162,nm0908116,Vida Warren
tt0880502,nm0205811,Nejat Aksu
tt0880502,nm3622499,Sohn des Tankstelleninhabers
tt0880502,nm5291133,Tankstelleninhaber
tt0880502,nm0193579,Ali Aksu
tt0378947,nm0002071,Hobie
tt0378947,nm0005416,Stacey Fox
tt0378947,nm0252230,Ellis Moonsong
tt0378947,nm0001728,Sy
tt0257568,nm0026364,Louis Booker
tt0257568,nm0005278,Charlie Carbone
tt0257568,nm0005535,Jessie
tt0257568,nm0000686,Sal Maggio
tt1976000,nm0001557,Chester
tt1976000,nm0000379,Colette
tt1976000,nm1209966,Rydal
tt1976000,nm0079651,Lauren
tt0377091,nm0191412,Sam
tt0377091,nm0445987,Clyde
tt0377091,nm1310709,Marty
tt0377091,nm0605080,Rocky
tt0479537,nm0000112,Gideon
tt0479537,nm0000553,Carver
tt0479537,nm0001378,Madame Louise
tt0479537,nm0000699,Hayes
tt0366174,nm0004820,Gordon Mitchell
tt0366174,nm0834380,Sam Rogers
tt0366174,nm0126021,Cole Burris
tt0366174,nm0582257,Bill Johnson
tt0106469,nm0152082,Miklo
tt0106469,nm0001963,Cruz
tt0106469,nm0000973,Paco
tt0106469,nm0145049,Montana
tt0482088,nm0851582,Irène
tt0482088,nm0255362,Jean
tt0482088,nm0010562,Madeleine
tt0482088,nm0229943,Jacques
tt3172532,nm2525790,Minnie
tt3172532,nm0002907,Monroe
tt3172532,nm1325419,Charlotte
tt3172532,nm0005221,Pascal
tt0118819,nm0704721,Víctor Plaza
tt0118819,nm0626202,Elena Benedetti
tt0118819,nm0000849,David de Paz
tt0118819,nm0596807,Clara
tt1405365,nm0429069,Celeste
tt1405365,nm1676221,Jesse
tt1405365,nm0000704,Scott
tt1405365,nm0731075,Riley
tt3767372,nm2138653,Piku Banerjee
tt3767372,nm0000821,Bhaskor Banerjee
tt3767372,nm0451234,Rana
tt3767372,nm0154139,Chhobi Maashi
tt1285009,nm0376716,Cindy
