userID,actorID
virginiabrooks58,nm0649046
kellybryant93,nm1421767
shirleytaylor93,nm4136217
brandongonzalez10,nm0843100
michaelprice44,nm0339562
brucecoleman18,nm0269463
heatherdiaz79,nm4477836
elizabethpatterson71,nm9388881
nicolejenkins61,nm0205812
philippatterson63,nm4616554
johnnycarter21,nm6425836
adammartinez13,nm0005312
juliewatson43,nm3500747
henryjames10,nm0541120
howardrogers92,nm1648520
rogerbrooks55,nm0909626
ernestbutler60,nm0757087
louisperez30,nm0832380
joanbutler80,nm0846480
karenlee27,nm0828906
antoniolopez81,nm1699333
markrivera18,nm3080722
donaldadams18,nm0372191
margaretdiaz90,nm0167028
waynerivera04,nm1779870
emilymartinez24,nm0002023
brendabryant26,nm12248295
ryanhall35,nm0381043
stevenwood37,nm4401508
bettyking07,nm1481506
samuelcollins70,nm0000690
dianarivera05,nm1423231
larrylopez89,nm2596365
patriciajones18,nm1690482
josehall11,nm0365264
philipevans81,nm0376265
beverlyrichardson16,nm0049414
joshuastewart37,nm0837177
anthonyedwards57,nm1086555
philliphenderson13,nm0299192
joebrooks51,nm0000284
donaldcook29,nm0788009
nancywright03,nm0609403
lisataylor15,nm0001029
stephensanchez89,nm0102288
heatherwilson43,nm0338381
emilypeterson59,nm0001760
margaretross07,nm0013037
kellymitchell64,nm0419112
patrickpowell16,nm0747962
helenwood52,nm0392625
kimberlyking36,nm0213648
peterpatterson00,nm0000327
adamrobinson20,nm1970058
bobbymoore73,nm2289345
karenwalker78,nm0790689
dianewhite83,nm6914293
kathryndiaz34,nm0103750
edwardevans85,nm0006764
andrewmurphy52,nm10994806
cherylpeterson54,nm0001497
jeffreyflores33,nm0148516
rogeralexander26,nm0693531
jenniferflores95,nm0620351
karenbrown50,nm0005052
randygonzales42,nm0004286
albertwatson45,nm4737131
sharonanderson91,nm5507552
raymondrivera86,nm0332871
jenniferjohnson11,nm0004831
jonathanpatterson30,nm0080150
teresahall90,nm0229498
antoniolong60,nm7867621
donnacox24,nm1486911
lindabrooks94,nm0696810
fredhughes28,nm0001199
geraldrodriguez84,nm9182775
ireneedwards18,nm1438146
ernesttorres32,nm0960379
kathrynrodriguez28,nm0281909
lawrencebailey28,nm0929609
wayneparker13,nm5815854
carlramirez23,nm1747551
evelynhernandez52,nm0555227
irenemurphy60,nm0960379
randyjohnson29,nm0000911
samuelyoung96,nm0156567
kathrynharris54,nm0894141
bobbyrivera61,nm2179185
lorihoward77,nm1727100
joeyoung05,nm2608689
katherinealexander69,nm1918588
donnapowell26,nm0001671
cynthiabrown11,nm0592799
kevinwashington99,nm1146857
jerrydiaz53,nm7180653
cynthiaallen46,nm0309510
jeanperez08,nm0136399
jonathanhall86,nm2155527
sandraperry24,nm0104809
ralphcooper34,nm0837868
richardcarter00,nm0638208
kellybell09,nm4689420
sandrabrown71,nm1307940
jimmywilson73,nm0821200
aaronperez00,nm0278767
annemartinez69,nm0498449
philipdiaz07,nm0001595
donaldscott13,nm3199307
rachelcox53,nm3043279
jeremywhite00,nm2514156
harrylewis26,nm0293509
henryhill25,nm0005403
rebeccadavis08,nm0622732
jeremymartinez54,nm2792064
waynesimmons70,nm0211087
susanadams51,nm0461981
earlthompson64,nm1918140
dorissanchez28,nm11729140
russellbennett98,nm2636433
wandajohnson20,nm0250643
janebailey36,nm2225545
gloriapeterson27,nm4463556
garyperez27,nm0147661
fredbell39,nm0021100
andrewwashington35,nm1029222
katherinewilliams61,nm1488865
ryanjames21,nm0764430
ashleynelson51,nm0001951
danielthomas29,nm0045461
juancarter14,nm2286188
billycoleman17,nm3008739
denisewalker91,nm6231136
amygriffin18,nm0663546
markbaker84,nm1140344
ronaldfoster92,nm1197466
jeremyroberts07,nm0000319
melissacollins47,nm0001447
roseevans22,nm0642145
barbarawilson68,nm5553586
samuelbennett98,nm6899488
kathleencoleman96,nm0543215
alanlong63,nm13564856
williebell04,nm0647583
karencook71,nm1844838
karenrichardson35,nm1418096
craigwatson96,nm2207222
tammybaker40,nm2482007
christopherroberts62,nm0736622
randymorris78,nm0183750
ruthkelly56,nm1693588
walteredwards22,nm0422640
emilymoore80,nm13061310
cherylgreen51,nm2403277
joycescott57,nm0183921
kimberlywatson51,nm0402271
mildredanderson65,nm0889926
royyoung63,nm0104051
irenebell94,nm0601890
irenemartinez00,nm0348186
aaronlopez29,nm0524197
rogersmith55,nm2666746
fredpowell36,nm0377840
margaretjenkins47,nm0006826
jeffreycox99,nm0068819
theresaallen02,nm1309554
patrickscott02,nm5585713
stephanietorres54,nm0785594
harrygarcia63,nm2067091
arthurrivera55,nm2959308
patrickcook60,nm1254646
briansanchez33,nm0647084
barbaracooper07,nm5675066
deborahhill37,nm2365811
dorismartinez72,nm2576384
amandajenkins17,nm0226191
lisawright50,nm0838000
marilynparker40,nm0428923
lillianmurphy08,nm8231714
robinhenderson69,nm0959963
gloriagonzales97,nm0694379
patriciastewart82,nm1312305
judybrooks88,nm4445437
jessicawright71,nm0414185
robertbrooks25,nm1985361
scottphillips91,nm5507552
dianeramirez20,nm2111303
carlosmartinez30,nm0955504
mariacollins92,nm0822982
sandrascott63,nm1584487
royharris70,nm7111159
judithhenderson78,nm0285913
harryrussell69,nm0173997
brianpatterson21,nm1970214
amysanders51,nm4234401
johnreed19,nm0179680
janetjames27,nm0100460
randyward24,nm0742827
clarenceross32,nm0378132
anthonywood52,nm0852517
cynthiaperez86,nm0949069
rosephillips49,nm0492249
judyhill19,nm0390184
tammypeterson53,nm0199920
jimmyjackson94,nm0365450
terryhenderson76,nm0315041
barbaraward25,nm3035081
kennethmorgan58,nm1415658
dorisgarcia24,nm0329094
johnalexander59,nm0300712
teresacarter08,nm4456120
judywilliams79,nm1459586
christinetaylor99,nm8197361
haroldmiller88,nm6205098
carolmoore56,nm6819854
louishayes23,nm1479650
janerivera20,nm0004999
victorcox16,nm1328568
martinmartin36,nm1182011
georgebrooks27,nm0130429
aaronprice26,nm7401654
tammyhayes48,nm0544067
evelynfoster00,nm3586035
jeanthomas33,nm10994806
stephaniejackson44,nm8107387
johnnywilliams52,nm0435760
juliaedwards44,nm0441287
dianabailey94,nm0669656
arthurwatson53,nm5160895
stevewalker07,nm2827255
beverlyjackson06,nm0890632
brendaperez26,nm0001287
thomasclark62,nm3609366
joephillips85,nm9368647
michaelyoung25,nm0789716
lawrencemitchell87,nm5418160
kimberlyrussell79,nm5792879
jackwilliams17,nm0531195
lindabarnes34,nm0462407
adamgreen76,nm0001235
rogerpeterson61,nm3814795
tammybell31,nm0510914
matthewturner97,nm0281909
victorrogers47,nm0559414
heathersanders61,nm1847099
stevenross66,nm4881741
clarencemiller44,nm0492441
jerryroberts21,nm0383422
geraldwilson21,nm0816534
kathryncox94,nm0277547
lillianjones57,nm1216209
joanward65,nm0040472
wandalee85,nm1628077
kathrynprice50,nm0002043
jeffreyclark57,nm0451148
nicholasross75,nm0126021
jonathanwhite75,nm0917188
joebutler35,nm1410105
frankking96,nm2107127
edwardmiller28,nm1544217
elizabethpeterson87,nm1387232
clarencenelson72,nm0001393
arthurwright63,nm2217498
mariajames64,nm1585573
mildredmorris85,nm2570245
roserussell68,nm4737223
garylopez99,nm4141252
royroberts60,nm0000243
karenhernandez43,nm5123156
keithwatson78,nm0741388
francesedwards76,nm1847329
jasonwatson01,nm10641643
rebeccaperez53,nm0344190
karenyoung44,nm6976735
annfoster41,nm0001396
loriward98,nm1699333
arthurgray36,nm0644527
joanward65,nm0933723
juliarogers71,nm1794849
janetalexander57,nm0001416
fredtorres38,nm1285342
randypowell74,nm2879822
charlesperry18,nm3475396
billydavis86,nm1717331
jamesbailey70,nm0000947
ashleybutler00,nm2405382
jacquelineflores13,nm12311642
fredturner52,nm7367695
lauraalexander71,nm0382503
kellypowell36,nm0438465
loriwalker41,nm0262543
clarenceward06,nm2087739
terryreed18,nm0908094
melissaward88,nm1036204
joshuajenkins83,nm1587232
josephwashington75,nm3924219
cynthiamartin16,nm10458635
bonniebarnes23,nm0004834
jackmorgan89,nm0181425
eugenemartin28,nm5365473
annbrooks04,nm0620657
adamlong85,nm0810722
walterperry30,nm2993517
raymondrivera86,nm0001850
carolynanderson29,nm1009277
jessicaperry43,nm1443757
danielmiller71,nm0000282
peteredwards32,nm2474010
benjaminprice89,nm2431167
lilliancoleman73,nm1654982
anthonybaker38,nm1003081
debrastewart85,nm0384164
arthursanders50,nm4990417
louiswilson76,nm0355083
theresabarnes58,nm1570568
albertbell41,nm3278698
kathycox04,nm0000141
stephenwalker07,nm0882219
peterrussell18,nm0879365
virginiabell53,nm1052026
rubysanders03,nm0000592
timothysmith24,nm1495520
robertrichardson91,nm8745615
arthurjames26,nm9948845
randyhughes98,nm3597280
joemoore97,nm0001524
cynthiaflores51,nm2999531
annewatson37,nm0951456
lisajones69,nm0410457
tammymoore22,nm0430847
cynthiarobinson83,nm0409430
rogerwilson96,nm7490724
sharonparker94,nm0608187
lindahall11,nm7970074
deniseharris18,nm1663205
jacksanchez31,nm0914113
judithbell25,nm0544718
robinrichardson38,nm0000703
louisejackson38,nm0752436
martharobinson78,nm2589551
alanflores21,nm0619455
craigpowell76,nm0567912
phyllisjackson92,nm1503466
donaldhughes47,nm0374949
craigedwards07,nm1728411
janerichardson21,nm0031704
ronaldward58,nm8137508
walterhenderson81,nm0000834
clarencesmith21,nm3197772
jenniferscott94,nm10816239
eugeneking36,nm0751085
phyllismitchell43,nm1758779
juliecoleman22,nm5963347
bettyjames72,nm0498429
shirleycoleman49,nm13463099
kellyjohnson35,nm0631326
donaldbryant72,nm2745297
jeansanders34,nm0388038
elizabethhall07,nm0149835
raymondward34,nm0936762
annejames79,nm0821637
lillianturner49,nm1130970
andrewmartin39,nm0879365
haroldbailey55,nm1502522
ralphrobinson73,nm0000093
dennisrobinson21,nm0096965
philipcoleman61,nm0170306
larryramirez00,nm4631637
henrywood70,nm1232470
phillipmorris80,nm0005531
martinjohnson93,nm1549582
ireneallen73,nm2478608
paulabailey24,nm0004873
terryharris89,nm0152061
annawilliams83,nm5076959
jacquelineallen18,nm0512934
juliebutler30,nm6132568
victorpeterson05,nm5836719
carolynscott28,nm0042090
jimmypeterson99,nm0609549
stephenwatson86,nm2922341
josephclark53,nm1663205
wandasanchez94,nm2062698
jeanbarnes94,nm4536795
sharonwood70,nm0408591
irenejohnson51,nm0401522
louisross83,nm0477867
cynthiawright44,nm0677899
matthewhenderson54,nm1978579
tinamurphy36,nm0002230
kennethrichardson90,nm1465326
henrylopez81,nm1626241
martinwilliams86,nm7230577
juanbarnes81,nm1326732
janicecox82,nm6857847
michaelgriffin51,nm0255175
dorothyharris04,nm6285759
chriskelly45,nm9714167
teresalong42,nm0001389
waynemoore22,nm1211488
dorishayes19,nm0001393
kennethhill67,nm2077552
janethernandez48,nm0056770
scottwashington39,nm0364126
bobbyperry00,nm0743931
sararivera39,nm0000098
carolynmiller90,nm0242319
josejohnson45,nm3646632
helenjohnson08,nm0904313
samuelcampbell49,nm0126669
dianaalexander59,nm0257598
roywright43,nm3975117
marilynwilson74,nm0479721
terrygriffin85,nm0549826
amandagonzalez87,nm0225118
phyllisjohnson50,nm2105255
joefoster48,nm1576284
judithgarcia57,nm1919240
rosehayes52,nm0001166
randymitchell12,nm0944647
stephaniecooper66,nm3589263
tinajenkins26,nm0325989
waynescott38,nm1478285
williehill52,nm1454907
jenniferking73,nm0704719
joemitchell21,nm3201406
jessicacampbell72,nm0219939
georgeallen61,nm0255979
dianemoore66,nm0513281
arthurbailey65,nm1172764
janetwilliams81,nm1672246
geraldperry97,nm8562730
marilynlopez93,nm0157785
loisrobinson60,nm0000456
nancymartinez76,nm6908204
michellewalker98,nm0801051
chrisevans64,nm0001286
christinehayes33,nm0328828
toddwright68,nm0592782
margaretsanders59,nm0085997
loisevans69,nm3591303
rubybell46,nm0719224
annienelson64,nm2681284
carolyngray24,nm0240565
samuelwalker18,nm0765563
beverlywalker82,nm8325425
peterrussell18,nm3609366
emilylopez51,nm2654829
jerrycollins35,nm1693019
kathleenwilliams79,nm0834067
davidsimmons42,nm0836343
saracarter70,nm0940362
kathleenstewart75,nm0148516
harrywashington11,nm0236225
irenebennett76,nm11369390
nicholastorres36,nm2341206
amandahenderson01,nm0001602
donnahernandez84,nm1555151
billyprice18,nm2222743
alicesanchez50,nm2379003
pamelawilson88,nm2185928
walterross31,nm0367496
martingarcia37,nm0352302
judycarter83,nm5386550
marybutler14,nm0617009
tammybennett06,nm1077025
matthewbryant24,nm8190400
christopherwilliams68,nm0575184
josewalker89,nm0083777
jacquelinediaz99,nm9169920
tammyperry03,nm2392521
carlcook95,nm0333888
ruthnelson35,nm0706567
wayneking84,nm6309561
judybrown13,nm0319171
douglasmurphy80,nm10965154
rogerrobinson43,nm0114344
georgemartinez82,nm0957468
joshuastewart37,nm10341836
helenrivera77,nm0634120
ryanrivera41,nm6982686
jenniferhall07,nm0605388
kevinperez50,nm12366937
rosebaker83,nm2153444
edwardanderson23,nm1488483
aaronwood87,nm2829737
brucemoore01,nm0000203
lisacooper23,nm0008416
michaelflores92,nm0543215
frankturner94,nm0005311
victorcook62,nm2316016
georgebarnes53,nm0553269
haroldfoster87,nm0435932
heatherrogers76,nm0161275
phyllisbarnes98,nm2289345
howardkelly75,nm0750971
earljones97,nm1966818
annjones50,nm0768027
rubysanchez17,nm3625065
justinmurphy74,nm7041200
keithmurphy60,nm0488970
shawnbrooks98,nm0187724
bonniethomas66,nm0050744
elizabethjones00,nm1168915
carlospeterson57,nm0832380
briansanchez33,nm3357231
tinarodriguez59,nm0722636
robinlee42,nm1214637
craigwhite78,nm0702572
samuellong08,nm2648903
rubyjackson33,nm1715118
jerryjohnson27,nm0776040
marthapeterson04,nm0657090
carloslopez53,nm0700712
billyhughes62,nm0876645
richardjohnson22,nm0000656
laurakelly86,nm2030779
mariesanders58,nm1596350
katherineward65,nm0396924
alicebutler71,nm3937064
pamelajohnson53,nm0511798
albertcox67,nm3958585
kevinross86,nm0011451
bettyrussell06,nm0381524
roseadams18,nm0289429
roseward06,nm0711118
heatherjones55,nm0403628
brandonbennett21,nm1942207
kellymoore36,nm0025745
chrisfoster46,nm2265834
henrylee73,nm5545116
kathythompson86,nm2981266
mildredallen85,nm0559144
arthurcox22,nm0734000
josehall11,nm0639016
nicoleanderson53,nm1372788
deborahcook55,nm2436499
lilliancarter41,nm2082776
shirleynelson88,nm0532478
shirleyross99,nm0550452
ashleythompson62,nm0531933
robertnelson83,nm1556238
victormoore04,nm5683678
mariabailey87,nm0151347
jerrygriffin22,nm0152231
nicholashernandez17,nm2642131
stephaniestewart12,nm0159159
janerodriguez19,nm4399227
donaldjackson83,nm0478202
cherylperry19,nm0817027
phillipcollins94,nm3561501
marilynhenderson27,nm2238815
jimmyanderson81,nm0948078
annehenderson86,nm0000628
catherinehayes13,nm0136115
judiththompson84,nm0005527
henryrogers42,nm4080531
larrywhite62,nm0833373
debrarussell32,nm0182456
eugeneprice46,nm3177137
karenmiller94,nm12366937
benjaminsimmons12,nm0407296
antoniorogers23,nm1239466
justinhall41,nm0279702
jimmyedwards23,nm0000381
haroldsanders84,nm0904371
jessicamartinez54,nm0000505
larrycooper39,nm0451379
carlscott53,nm0105588
albertflores74,nm4776479
kellycook27,nm0376828
jerryhill60,nm1423738
frankmoore59,nm1926948
janicecook94,nm1480430
justinedwards14,nm8971931
barbarawhite38,nm0000420
johnbailey73,nm0001321
jackwhite71,nm0310960
lawrencemorris64,nm1025983
sandramartin69,nm0329730
josephmitchell64,nm0302916
victorbarnes87,nm0154899
teresascott39,nm0213482
kathrynbryant48,nm0603090
dianaflores01,nm0096013
juanjones14,nm0791570
williereed06,nm8349062
sarahwood37,nm7180653
wandaprice58,nm0578949
charleswhite79,nm0001655
clarencerogers74,nm1715257
craigwood21,nm0044073
heatherbailey63,nm0000707
robintaylor76,nm1216345
juananderson36,nm9903838
keithhill41,nm2963956
barbaraward25,nm0535295
cynthiawilliams75,nm4722966
nicolegray64,nm0801231
bobbyrogers48,nm0350642
wayneharris75,nm0588553
alicesanders04,nm1982597
randyramirez54,nm6444684
craigward26,nm6170168
virginiabailey23,nm7617596
louismiller24,nm2798112
nancyperez90,nm2680798
patriciajohnson61,nm0781218
stevetorres53,nm0020739
terryrobinson94,nm1923045
matthewking70,nm0086924
paulallen03,nm0000846
heatherwright21,nm0001056
nancybryant40,nm1468674
ashleymoore89,nm0403134
arthurramirez91,nm0150255
robertcollins90,nm0581365
ryananderson70,nm0729256
nicolehughes05,nm1495520
dianawalker08,nm0151827
billysanders97,nm0707425
brandonwood16,nm1482809
willieross77,nm1486373
douglasmorris93,nm0453467
paulbrooks12,nm1833525
jeanadams62,nm1102891
lisaward96,nm1540426
anneevans15,nm2015221
raymondfoster11,nm0722631
lauraclark71,nm1372621
amyrussell78,nm0814280
annebailey16,nm0388382
chrishernandez71,nm0050959
stephencooper93,nm2405382
jeremyhenderson59,nm0791248
debracoleman22,nm0443004
michellejones95,nm0001191
deborahjohnson10,nm4311291
carolyoung53,nm0573054
charlesrussell38,nm6232988
lisaparker03,nm0000337
martinthompson22,nm1086555
matthewmorgan57,nm0703831
jenniferrogers58,nm0006689
brucebrooks49,nm7224879
deniseclark89,nm0834479
briangonzales78,nm0079374
matthewhall88,nm0687625
kathymurphy69,nm2681687
paulaprice62,nm0269463
brucerobinson49,nm1183149
carlosharris57,nm0084484
alancollins17,nm3380697
ralphbarnes60,nm10916154
nicolehill09,nm2384265
shirleymartin24,nm0005565
edwardcook20,nm4256281
sarahsimmons71,nm0849028
dorisflores72,nm0004821
georgehernandez76,nm0130736
kathrynrussell87,nm0567912
keithgriffin42,nm7435004
normawright17,nm1997689
ronaldmartin57,nm6359527
beverlybailey69,nm0441401
melissaramirez16,nm2346665
ruthrussell87,nm0084443
marieturner90,nm0007746
brandonallen22,nm4195102
janicewood45,nm2400045
christophersanders82,nm0896117
robinwilliams85,nm0734236
raymondtaylor14,nm1513288
andreapeterson96,nm4943457
loricoleman52,nm0071275
kathyclark71,nm4030776
georgerussell42,nm0110491
harrygriffin09,nm1214657
rubyadams07,nm1036211
beverlygonzalez43,nm5157662
theresaharris43,nm0410832
benjaminadams00,nm0607703
thomasclark62,nm0005238
seangriffin99,nm0160004
loisedwards94,nm3924288
joshuabutler18,nm1560630
thomaspeterson51,nm0001182
louisrobinson92,nm5640824
johnnyrobinson29,nm0004729
jonathanhenderson88,nm8134170
danielthompson79,nm1854114
marilyncollins34,nm0797746
richardrivera92,nm0001535
catherinerogers45,nm0547273
anneharris99,nm1382330
toddmartin42,nm0208426
edwardlee95,nm0001115
lisawalker91,nm0635107
edwardadams52,nm4875229
michaeljackson84,nm1869453
teresascott39,nm1303433
loisgonzales54,nm3771184
richardbaker70,nm1260157
irenejohnson51,nm1689341
theresaanderson87,nm1939267
annebell65,nm2812026
christopheralexander52,nm0376610
kathybrooks44,nm1585573
richardjames87,nm2527406
pamelaclark52,nm0667846
mariabailey87,nm0253216
christophermurphy45,nm4168062
janeyoung79,nm0368125
rebeccacook82,nm13575723
sarahwood37,nm0546797
richardthomas98,nm0000432
teresasanders42,nm3749383
arthursimmons09,nm1053580
johnstewart88,nm10214834
teresasmith69,nm7507051
brendaramirez24,nm1249077
carlosmartinez30,nm3589263
rebeccalong35,nm0322591
ryanrivera41,nm1328609
kathleenramirez72,nm0248408
paulasanchez41,nm4420730
brendaramirez24,nm0376610
bonniebryant32,nm0945131
jonathanhall86,nm2008435
catherinebarnes59,nm2963956
marilyngriffin21,nm10620978
martingreen91,nm2718512
margaretbrooks19,nm1399051
jessicalopez58,nm0802995
amandatorres06,nm0641397
dianataylor26,nm0855093
philippeterson33,nm4460471
jessemartinez60,nm1840659
emilyhughes41,nm0465273
jameshill20,nm1089340
stephaniecox86,nm5047005
henryrogers42,nm0300824
alicehoward80,nm4308537
rogergonzales13,nm0757327
amyphillips55,nm0752740
arthurwashington64,nm1710309
maryross97,nm7303293
robertnelson83,nm2193008
robertrobinson40,nm0477127
joseedwards90,nm7029055
emilylong78,nm8940318
paulwood55,nm4584069
billyhughes62,nm0078097
garyhoward85,nm0935807
antoniojones00,nm0616142
timothywatson28,nm0001323
marilyngriffin21,nm1502522
adamrobinson20,nm0505971
brucewright82,nm0827170
jameshall75,nm0000144
victorgarcia59,nm0461025
annieanderson76,nm0253355
wandawright17,nm0000153
laurawood10,nm0095561
catherinecook78,nm4837701
terrybrown03,nm1069800
kathrynpeterson27,nm0372117
sharonhughes77,nm0629195
katherinewright87,nm3819590
